num_expediente,DateTime,localizacion,numero,distrito,tipo_accidente,estado_meteorologico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,positiva_alcohol
2020S017043,2020-11-26T12:00:00Z,CALL_SAN_BERNARDO,13,CENTRO,Caída,Lluvia débil,Bicicleta,Conductor,De 35 a 39 años,Mujer,1,N
2020S017046,2020-11-25T18:40:00Z,AVDA_VENTISQUERO_DE_LA_CONDESA,2,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,N
2020S017058,2020-11-26T17:02:00Z,CALL_ARQUITECTO_LOPEZ_OTERO,2,MONCLOA-ARAVACA,Caída,Lluvia débil,Bicicleta,Conductor,De 15 a 17 años,Hombre,2,N
2020S017125,2020-11-26T07:49:00Z,CALL_LOPEZ_DE_HOYOS__CALL_CARTAGENA,80,CHAMARTÍN,Colisión frontal,Lluvia débil,Bicicleta,Conductor,De 35 a 39 años,Mujer,7,N
2020S017200,2020-11-27T23:20:00Z,PASEO_REINA_CRISTINA,21,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2,N
2020S017245,2020-11-28T15:38:00Z,CALL_VIA_LUSITANA,1,CARABANCHEL,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,N
2020S017288,2020-11-29T09:30:00Z,AVDA_LUIS_ARAGONES,4,SAN_BLAS-CANILLEJAS,Colisión lateral,Nublado,Bicicleta,Conductor,Desconocido,Desconocido,0,N
2020S017291,2020-11-28T13:20:00Z,AVDA_FRANCISCO_JAVIER_SAENZ_DE_OIZA,4,HORTALEZA,Colisión frontal,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,N
2020S017334,2020-11-29T12:30:00Z,RONDA_ATOCHA,5,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,N
2020S017337,2020-11-29T09:40:00Z,PASEO_CASTELLANA,298,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,5,N
2020S017338,2020-11-29T10:35:00Z,CMNO_LA_MUÑOZA,7,BARAJAS,Caída,Lluvia débil,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2020S017346,2020-11-30T11:15:00Z,CALL_CONVENIO__CALL_FELISA_MENDEZ,1,PUENTE_DE_VALLECAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,6,N
2020S017356,2020-11-29T09:15:00Z,PASEO_FERNAN_NUÑEZ,1,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,7,N
2020S017368,2020-11-30T17:25:00Z,CALL_ALCALA,213,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,3,N
2020S017371,2020-11-30T15:30:00Z,CALL_DOCTOR_SANTERO,1,TETUÁN,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,1,N
2020S017402,2020-11-29T14:45:00Z,CALL_DUQUE_DE_FERNAN_NUÑEZ__PASEO_VENEZUELA,4,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,0,N
2020S017408,2020-11-29T11:20:00Z,CALL_BRAOJOS,10,FUENCARRAL-EL_PARDO,Caída,Se desconoce,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,N
2020S017476,2020-01-12T16:55:00Z,CALL_SERRANO,70,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,6,N
2020S017543,2020-03-12T13:20:00Z,CALL_BASCUÑUELOS__CALL_PIÑUECAR,38,VILLAVERDE,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,7,N
2020S017547,2020-02-12T21:40:00Z,PASEO_CASTELLANA__PLAZA_COLON,2,SALAMANCA,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,N
2020S017579,2020-02-12T19:15:00Z,CALL_LOPEZ_DE_HOYOS__CALL_PRINCIPE_DE_VERGARA,42,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,6,N
2020S017580,2020-03-12T20:15:00Z,PASEO_YESERIAS,41,ARGANZUELA,Atropello a persona,Nublado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,N
2020S017589,2020-03-12T23:43:00Z,CALL_MAJUELO__CALL_ESPERANZA,1,ARGANZUELA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,0,N
2020S017711,2020-04-12T20:45:00Z,PLAZA_LIMA__AVDA_CONCHA_ESPINA,0,CHAMARTÍN,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,N
2020S017766,2020-05-12T13:30:00Z,CALL_DIVINO_PASTOR__CALL_RUIZ,12,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,N
2020S017770,2020-05-12T13:50:00Z,CTRA_PALACIO_DE_LA_REAL_QUINTA__CENTR_DEPORTIVO_SOMONTES,2,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6,N
2020S017806,2020-05-12T18:30:00Z,CALL_HERCE,29,VICÁLVARO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,N
2020S017820,2020-06-12T22:45:00Z,CALL_BRAVO_MURILLO__CALL_AVILA,173,TETUÁN,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,3,N
2020S017867,2020-07-12T14:40:00Z,AVDA_DAROCA,91,CIUDAD_LINEAL,Caída,Nublado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,N
2020S017931,2020-08-12T00:15:00Z,CALL_AERONAVE__CALL_AUTOGIRO,13,BARAJAS,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,N
2020S017992,2020-11-28T10:40:00Z,PQUE_MADRID_RIO,+00300E,LATINA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,3,N
2020S017995,2020-09-12T10:00:00Z,CALL_ALBERTO_AGUILERA,39,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,6,N
2020S018072,2020-09-12T14:50:00Z,AVDA_LLANO_CASTELLANO__AVDA_CARDENAL_HERRERA_ORIA,51,FUENCARRAL-EL_PARDO,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,N
2020S018081,2020-10-12T18:35:00Z,PASEO_ARTILLEROS,2,VICÁLVARO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,3,N
2020S018101,2020-11-12T00:30:00Z,CALL_SAN_BERNARDO,95,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,2,N
2020S018142,2020-11-12T15:30:00Z,CALL_HIERBABUENA__CALL_ALGODONALES,22,TETUÁN,Alcance,Nublado,Bicicleta,Conductor,De 30 a 34 años,Hombre,0,N
2020S018146,2020-09-12T19:54:00Z,CALL_ALBERTO_DE_PALACIO__JDIN_FRANCISCO_JAVIER_SAENZ_DE_OIZA,0,HORTALEZA,Alcance,Se desconoce,Bicicleta,Conductor,De 60 a 64 años,Hombre,5,N
2020S018158,2020-11-12T18:20:00Z,CALL_AVILA__CALL_LERIDA,6,TETUÁN,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,0,N
2020S018214,2020-11-12T08:30:00Z,PLAZA_SAGRADOS_CORAZONES__CALL_PADRE_DAMIAN,3,CHAMARTÍN,Caída,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,1,N
2020S018219,2020-02-12T08:05:00Z,CALL_SEGOVIA__RONDA_SEGOVIA,39,CENTRO,Colisión lateral,Nublado,Bicicleta,Conductor,De 40 a 44 años,Mujer,7,N
2020S018268,2020-12-12T08:45:00Z,CALL_DOCTOR_ESQUERDO__CALL_MONEDA,64,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,3,N
2020S018296,2020-12-13T00:20:00Z,CALL_SANTA_JULIANA__CALL_TENERIFE,12,TETUÁN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,N
2020S018315,2020-07-12T14:30:00Z,CUSTA_SAN_VICENTE__PLAZA_ESPAÑA,2,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,N
2020S018318,2020-08-12T13:00:00Z,CUSTA_SAN_VICENTE__CALL_CADARSO,18,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,N
2020S018366,2020-12-13T11:10:00Z,PQUE_MADRID_RIO,+00320I,ARGANZUELA,Atropello a persona,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,14,N
2020S018368,2020-11-12T11:00:00Z,CALL_PRINCESA__CALL_PRINCESA,92,MONCLOA-ARAVACA,Caída,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Mujer,1,N
2020S018505,2020-12-16T08:27:00Z,CALL_VITAL_AZA__AVDA_INSTITUCION_LIBRE_DE_ENSEÑANZA,17,CIUDAD_LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,4,N
2020S018512,2020-12-16T08:35:00Z,AVDA_CANILLEJAS_A_VICALVARO__AUTOV_M-40,193,SAN_BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6,N
2020S018531,2020-12-15T20:05:00Z,CALL_ALCALA,201,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,N
2020S018576,2020-12-16T10:55:00Z,PASEO_CASTELLANA,240,CHAMARTÍN,Caída,Nublado,Bicicleta,Conductor,De 21 a 24 años,Hombre,2,N
2020S018607,2020-12-17T14:30:00Z,GTA_BILBAO,1,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,14,N
2020S018633,2020-12-17T17:45:00Z,CALL_DON_RAMON_DE_LA_CRUZ,29,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Mujer,7,N
2020S018634,2020-12-17T21:25:00Z,CALL_ALCALA,389,CIUDAD_LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,0,N
2020S018647,2020-12-16T12:23:00Z,PASEO_EMBARCADERO,1,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,2,N
2020S018672,2020-12-17T20:30:00Z,CALL_CORDEL_DE_PAVONES,18A,VICÁLVARO,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,N
2020S018686,2020-12-18T18:20:00Z,CALL_ALCALA__CALL_VALENTIN_BEATO,506,SAN_BLAS-CANILLEJAS,Caída,Nublado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,N
2020S018713,2020-12-19T00:00:00Z,AVDA_ALBUFERA,179,PUENTE_DE_VALLECAS,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,14,N
2020S018890,2020-12-20T16:30:00Z,CALL_VIDAUBA,6,LATINA,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,2,N
2020S018925,2020-12-20T11:45:00Z,PASEO_INFANTA_ISABEL,1,RETIRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Mujer,7,N
2020S018934,2020-12-20T13:25:00Z,CALL_ARROYO_FONTARRON,24,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,N
2020S019021,2020-12-22T17:40:00Z,CALL_ALCALA__CALL_TRACIA,490,SAN_BLAS-CANILLEJAS,Caída,Nublado,Bicicleta,Conductor,De 21 a 24 años,Hombre,6,N
2020S019041,2020-12-22T23:00:00Z,CALL_RAIMUNDO_FERNANDEZ_VILLAVERDE__CALL_DULCINEA,33,TETUÁN,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Mujer,7,N
2020S019065,2020-12-22T23:45:00Z,PASEO_PRADO__PLAZA_LEALTAD,9,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2020S019098,2020-12-23T21:55:00Z,CALL_FERRAZ,28,MONCLOA-ARAVACA,Colisión frontal,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,7,N
2020S019106,2020-12-24T00:10:00Z,CALL_EMBAJADORES,300,ARGANZUELA,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,N
2020S019149,2020-12-24T18:35:00Z,PASEO_PRADO__PLAZA_MURILLO,11,RETIRO,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,0,N
2020S019219,2020-12-26T15:45:00Z,AVDA_CIUDAD_DE_BARCELONA,2,RETIRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,1,N
2020S019278,2020-12-27T12:20:00Z,PLAZA_LEALTAD,2,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,2,N
2020S019434,2020-12-30T14:15:00Z,AVDA_SANTUARIO_DE_VALVERDE,70,FUENCARRAL-EL_PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,0,N
2020S019451,2020-12-30T20:55:00Z,PASEO_FERNAN_NUÑEZ__CALL_ALFONSO_XII,1,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,6,N
2020S019476,2020-12-21T10:00:00Z,AVDA_MEMORIA,2,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,N
2020S019477,2020-12-31T11:25:00Z,CALL_VALLEHERMOSO__CALL_LUCIO_DEL_VALLE,106,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,N
2020S019522,2020-12-29T12:50:00Z,CALL_BLAS_CABRERA,2,LATINA,Colisión múltiple,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,0,N
2020S019525,2020-12-30T12:00:00Z,PASEO_SANTA_MARIA_DE_LA_CABEZA,10,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,5,N
2020S019537,2020-12-31T19:00:00Z,CALL_SERRANO,13,SALAMANCA,Alcance,Nublado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,1,N
2020S019560,2020-12-28T19:30:00Z,CALL_PRINCIPE_CARLOS,50,HORTALEZA,Caída,Se desconoce,Bicicleta,Conductor,De 30 a 34 años,Hombre,0,N
2020S019568,2020-12-27T12:15:00Z,CALL_MARIA_DE_LAS_MERCEDES_DE_BORBON__CALL_MARIA_REICHE,32,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,N
2020S019571,2020-12-26T13:30:00Z,AVDA_LAS_FUERZAS_ARMADAS__CMNO_MONTORO,232,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,7,N
2020S019585,2020-12-18T17:20:00Z,AVDA_GRAN_VIA_DE_HORTALEZA__CALL_HARO,48,HORTALEZA,Alcance,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,6,N
2021S000047,2021-01-01T11:38:00Z,CALL_JOSE_BERGAMIN__CALL_FLORENCIO_CANO_CRISTOBAL,62,MORATALAZ,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,N
2021S000142,2021-04-01T11:30:00Z,WANDA_METROPOLITANO_PARQUE_FAROLA_20,1,SAN_BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,14,N
2021S000204,2021-05-01T16:35:00Z,PLAZA_EMPERADOR_V,11,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,0,N
2021S000225,2021-04-01T10:40:00Z,PASEO_PRADO__PLAZA_MURILLO,11,RETIRO,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2021S000511,2021-01-16T18:50:00Z,AVDA_CIUDAD_DE_BARCELONA,144,RETIRO,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,3,N
2021S000675,2021-01-18T22:42:00Z,RONDA_VALENCIA,5,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,N
2021S000806,2021-01-22T23:25:00Z,CALL_BRAVO_MURILLO,97,CHAMBERÍ,Caída,Se desconoce,Bicicleta,Conductor,De 25 a 29 años,Hombre,0,N
2021S000898,2021-01-24T15:35:00Z,CALL_ALMIRANTE__PASEO_RECOLETOS,32,CENTRO,Colisión fronto-lateral,Se desconoce,Bicicleta,Conductor,De 30 a 34 años,Hombre,0,N
2021S000931,2021-01-24T01:30:00Z,PLAZA_CANOVAS_DEL_CASTILLO,5,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14,N
2021S000933,2021-01-23T11:40:00Z,PASEO_YESERIAS__CALL_MELILLA,15A,ARGANZUELA,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,N
2021S001043,2021-01-26T07:25:00Z,GTA_SANTA_MARIA_DE_LA_CABEZA__GTA_EMBAJADORES,7,ARGANZUELA,Caída,Lluvia débil,Bicicleta,Conductor,De 30 a 34 años,Mujer,6,N
2021S001084,2021-01-26T23:10:00Z,CALL_GRAN_VIA,66,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,0,N
2021S001109,2021-01-28T17:40:00Z,CALL_JUAN_DE_URBIETA,3,RETIRO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,N
2021S001122,2021-01-27T22:10:00Z,CALL_ORENSE__CALL_SOR_ANGELA_DE_LA_CRUZ,69,TETUÁN,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,2,N
2021S001147,2021-01-29T16:00:00Z,PLAZA_LAVAPIES,1,CENTRO,Caída,Nublado,Bicicleta,Conductor,De 40 a 44 años,Mujer,1,N
2021S001184,2021-01-29T23:45:00Z,CALL_VILLANUEVA__CALL_VELAZQUEZ,34,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,N
2021S001209,2021-01-29T14:55:00Z,CALL_BRAVO_MURILLO__CALL_SANTA_JULIANA,163,TETUÁN,Colisión fronto-lateral,Se desconoce,Bicicleta,Conductor,Desconocido,Desconocido,0,N
2021S001213,2021-01-29T18:30:00Z,CALL_PRINCIPE_DE_VERGARA,24,SALAMANCA,Colisión frontal,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,0,N
2021S001219,2021-01-30T15:00:00Z,CALL_ALMAGRO,7,CHAMBERÍ,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,0,N
2021S001289,2021-01-31T13:50:00Z,PLAZA_CIBELES,1,RETIRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,0,N
2021S001294,2021-01-30T19:30:00Z,CALL_CONCEJAL_FRANCISCO_JOSE_JIMENEZ_MARTIN,16,LATINA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,2,N
2021S001304,2021-01-31T20:25:00Z,CALL_SERRANO,102,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,6,N
2021S001326,2021-01-02T13:05:00Z,CALL_ANDALUCES_DEL_POZO__CALL_ANDALUCES_DEL_POZO,9,PUENTE_DE_VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 6  a  9 años,Hombre,7,N
2021S001330,2021-01-31T15:40:00Z,CALL_ARROYO_FONTARRON__CALL_ENCOMIENDA_DE_PALACIOS,24,MORATALAZ,Caída,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,N
2021S001366,2021-01-02T09:40:00Z,PQUE_MADRID_RIO,+00650I,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,1,N
2021S001370,2021-02-02T09:05:00Z,PASEO_ERMITA_DEL_SANTO__PASEO_ERMITA_DEL_SANTO,68,CARABANCHEL,Caída,Nublado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,N
2021S001423,2021-01-31T09:00:00Z,CALL_VILLAMANIN,35,LATINA,Colisión fronto-lateral,Se desconoce,Bicicleta,Conductor,De 55 a 59 años,Hombre,0,N
2021S001449,2021-01-31T15:55:00Z,AVDA_MONFORTE_DE_LEMOS,32,FUENCARRAL-EL_PARDO,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,N
2021S001532,2021-03-02T18:43:00Z,CALL_PLANETA_TIERRA,6,ARGANZUELA,Choque contra obstáculo fijo,Lluvia débil,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,N
2021S001645,2021-06-02T14:45:00Z,CALL_SERRANO,45,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Mujer,5,N
2021S001691,2021-07-02T11:05:00Z,CALL_DIAMANTE__CTRA_VILLAVERDE_A_VALLECAS,1,VILLAVERDE,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,1,N
2021S001696,2021-07-02T12:10:00Z,GTA_CARLOS_LLAMAS,0,SAN_BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,N
2021S001709,2021-07-02T15:00:00Z,AVDA_LUIS_ARAGONES__PLAZA_GRECIA,4,SAN_BLAS-CANILLEJAS,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,N
2021S001742,2021-07-02T10:51:00Z,AVDA_FRANCISCO_JAVIER_SAENZ_DE_OIZA__CALL_ALBERTO_DE_PALACIO,4,HORTALEZA,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,N
2021S001804,2021-08-02T10:50:00Z,AVDA_MEMORIA__PLAZA_CARDENAL_CISNEROS,2,MONCLOA-ARAVACA,Caída,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Mujer,2,N
2021S001868,2021-10-02T15:45:00Z,AVDA_LOS_ROSALES,131,VILLAVERDE,Alcance,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,0,N
2021S001909,2021-06-02T12:42:00Z,GTA_ANTONIO_BONET__AVDA_FRANCISCO_JAVIER_SAENZ_DE_OIZA,0,HORTALEZA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,1,N
2021S001947,2021-11-02T20:30:00Z,CALL_GENERAL_RICARDOS,95,CARABANCHEL,Caída,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,N
2021S001998,2021-12-02T20:30:00Z,PASEO_CASTELLANA,67,CHAMBERÍ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,6,N
2021S002047,2021-02-13T15:00:00Z,PASEO_CASTELLANA,243,TETUÁN,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2021S002050,2021-02-13T16:20:00Z,CALL_ANICETO_MARINAS,74,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,N
2021S002054,2021-02-13T17:15:00Z,AVDA_MIGUEL_HERNANDEZ,116,PUENTE_DE_VALLECAS,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,N
2021S002207,2021-02-15T08:30:00Z,PASEO_CASTELLANA__CALL_PADRE_FRANCISCO_PALAU_Y_QUER,274,CHAMARTÍN,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,N
2021S002235,2021-02-16T14:20:00Z,PASEO_DE_LA_CASTELLANA,2,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,0,N
2021S002241,2021-11-02T17:50:00Z,CALL_VALCARLOS__CALL_QUINTANAVIDES,24,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,N
2021S002248,2021-02-16T21:00:00Z,CALL_BEJAR__CALL_AGUSTIN_DURAN,15,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,N
2021S002327,2021-02-18T15:25:00Z,CALL_GUTIERREZ_SOLANA__CALL_MARCELIANO_SANTA_MARIA,4,CHAMARTÍN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,3,N
2021S002349,2021-02-17T19:15:00Z,AVDA_PLANETARIO,12,ARGANZUELA,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,N
2021S002354,2021-02-18T18:30:00Z,CALL_SEDANO__CALL_PRADO_ALEGRE,24,LATINA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7,N
2021S002359,2021-02-18T20:25:00Z,AVDA_INSTITUCION_LIBRE_DE_ENSEÑANZA,41,SAN_BLAS-CANILLEJAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,0,N
2021S002383,2021-02-19T12:10:00Z,AVDA_POBLADOS__AVDA_ABRANTES,106,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,2,N
2021S002401,2021-02-19T18:28:00Z,CALL_CAPITAN_BLANCO_ARGIBAY,210,TETUÁN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,N
2021S002498,2021-02-18T19:40:00Z,GTA_ANTONIO_PERPIÑA__AVDA_JUAN_ANTONIO_SAMARANCH,0,HORTALEZA,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,N
2021S002541,2021-02-20T13:15:00Z,PLAZA_EMPERADOR_CARLOS_V,8,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7,N
2021S002548,2021-02-20T13:15:00Z,CALL_SANCHIDRIAN,13A,LATINA,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,N
2021S002558,2021-02-20T18:10:00Z,CALL_EMBAJADORES__CALL_SEBASTIAN_HERRERA,69,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2,N
2021S002603,2021-02-21T13:30:00Z,CALL_ARROYO_FONTARRON,24,MORATALAZ,Caída,Lluvia débil,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,N
2021S002629,2021-02-22T17:00:00Z,PLAZA_EMPERADOR_CARLOS_V__CALL_ATOCHA,1,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,6,N
2021S002631,2021-02-16T18:00:00Z,CALL_VALLE_DE_PINARES_LLANOS__CALL_RISCOS_DE_POLANCO,27,FUENCARRAL-EL_PARDO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7,N
