,num_expediente,fecha,hora,localizacion,numero,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
59,2021S002498,18/02/2021,19:40:00,GTA. ANTONIO PERPIÑA / AVDA. JUAN ANTONIO SAMARANCH,0,HORTALEZA,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,"447599,22","4481401,91",N,
60,2021S002541,20/02/2021,13:15:00,"PLAZA. EMPERADOR CARLOS V, 8",8,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7.0,"441202,65","4473325,37",N,
61,2021S002548,20/02/2021,13:15:00,"CALL. SANCHIDRIAN, 13A",13A,LATINA,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7.0,"434179,07","4471946,91",N,
62,2021S002558,20/02/2021,18:10:00,CALL. EMBAJADORES / CALL. SEBASTIAN HERRERA,69,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2.0,"440501,44","4472791,73",N,
63,2021S002603,21/02/2021,13:30:00,"CALL. ARROYO FONTARRON, 24",24,MORATALAZ,Caída,Lluvia débil,Bicicleta,Conductor,De 45 a 49 años,Hombre,2.0,"446231,21","4471807,07",N,
64,2021S002629,22/02/2021,17:00:00,PLAZA. EMPERADOR CARLOS V / CALL. ATOCHA,1,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,6.0,"441230,58","4473448,20",N,
65,2021S002631,16/02/2021,18:00:00,CALL. VALLE DE PINARES LLANOS / CALL. RISCOS DE POLANCO,27,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7.0,"438767,79","4481886,31",N,
66,2021S002645,22/02/2021,20:40:00,"CALL. SAN BERNARDO, 55",55,CENTRO,Atropello a persona,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14.0,"440001,41","4475261,13",N,
67,2021S002645,22/02/2021,20:40:00,"CALL. SAN BERNARDO, 55",55,CENTRO,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Hombre,5.0,"440001,41","4475261,13",N,
68,2021S002714,24/02/2021,15:05:00,CALL. JOSE ORTEGA Y GASSET / CALL. NUÑEZ DE BALBOA,26,SALAMANCA,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,,"442084,63","4475720,41",N,
69,2021S002721,24/02/2021,17:55:00,"CALL. BRAVO MURILLO, 175",175,TETUÁN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,,"440370,92","4478293,62",N,
70,2021S002806,19/02/2021,14:30:00,"CALL. MORALZARZAL, 61, PISTAS DEPORTIVAS",61,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,2.0,"439619,86","4482804,54",N,
71,2021S002807,26/02/2021,14:15:00,AVDA. ENTREVIAS / CALL. MENDEZ ALVARO,2,PUENTE DE VALLECAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7.0,"442938,04","4471234,00",N,
72,2021S002810,19/02/2021,18:10:00,"CALL. SANDALIA NAVAS, 17",17,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,2.0,"438225,80","4481397,33",N,
73,2021S002812,26/02/2021,14:45:00,"CALL. RIBERA DE CURTIDORES, 25",25,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,6.0,"439995,99","4473299,14",N,
74,2021S002817,26/02/2021,19:29:00,"CALL. HORTALEZA, 100",100,CENTRO,Colisión lateral,Se desconoce,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,"440803,60","4475143,50",N,
75,2021S002855,26/02/2021,6:25:00,CALL. GENERAL RICARDOS / CALL. FRANCISCO ROMERO,2,CARABANCHEL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,5.0,"439186,41","4472124,99",N,
76,2021S002879,27/02/2021,11:55:00,"CALL. SEGOVIA, 8",8,CENTRO,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,1.0,"439723,33","4473904,05",N,
77,2021S002908,27/02/2021,19:15:00,"PASEO. EMBARCADERO, 1",1,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,6.0,"438498,11","4474461,12",N,
78,2021S002961,28/02/2021,11:30:00,"CALL. ALCALA, 29",29,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,7.0,"440746,84","4474429,63",N,
79,2021S003008,28/02/2021,17:15:00,"PASEO. PRADO, 9",9,RETIRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,"441222,78","4474290,87",N,
80,2021S003050,27/02/2021,21:20:00,"CALL. EDUARDO BARREIROS, 21",21,USERA,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7.0,"440886,10","4468797,19",N,
81,2021S003057,19/02/2021,20:20:00,"CALL. NUESTRA SEÑORA DE VALVERDE, 138",138,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,14.0,"441831,44","4483306,96",N,
82,2021S003061,26/02/2021,19:50:00,PASEO. ACACIAS / CALL. RIBERA DE CURTIDORES,20,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"440018,64","4472837,13",N,
83,2021S003197,04/03/2021,11:30:00,"AVDA. MARTIRES MARISTAS, 2E",2E,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,3.0,"438948,18","4479297,67",N,
84,2021S003207,04/03/2021,15:30:00,"CALL. BRAVO MURILLO, 145",145,TETUÁN,Colisión múltiple,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2.0,"440336,21","4478021,80",N,
85,2021S003209,04/03/2021,15:35:00,CALL. FLORENCIO CANO CRISTOBAL / CALL. JOSE BERGAMIN,14,MORATALAZ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,14.0,"446412,16","4473550,01",N,
86,2021S003217,03/03/2021,17:09:00,CALL. BRUJAS / CALL. ATENAS,3A,MORATALAZ,Atropello a persona,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14.0,"446914,61","4472883,07",N,
87,2021S003217,03/03/2021,17:09:00,CALL. BRUJAS / CALL. ATENAS,3A,MORATALAZ,Atropello a persona,Despejado,Bicicleta,Peatón,Menor de 5 años,Hombre,6.0,"446914,61","4472883,07",N,
88,2021S003345,06/03/2021,13:35:00,AVDA. BUENOS AIRES / AVDA. MIGUEL HERNANDEZ,101,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,6.0,"444598,88","4469981,97",N,
89,2021S003348,05/03/2021,21:51:00,"CALL. TORPEDERO TUCUMAN, 24",24,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,1.0,"443007,50","4479270,72",N,
90,2021S003383,06/03/2021,1:12:00,"CALL. TOLEDO, 50",50,CENTRO,Colisión fronto-lateral,Lluvia débil,Bicicleta,Conductor,De 25 a 29 años,Hombre,1.0,"439920,92","4473730,57",N,
91,2021S003420,07/03/2021,14:20:00,CALL. GRAN VIA / CALL. SAN BERNARDO,56,CENTRO,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,,"439986,55","4474774,26",N,
92,2021S003426,06/03/2021,16:40:00,CALL. JUAN BRAVO / CALL. NUÑEZ DE BALBOA,15,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,"442163,46","4476029,91",N,
93,2021S003456,07/03/2021,12:10:00,"CALL. VALLE DE MENA, 14",14,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7.0,"439229,31","4480236,36",N,
94,2021S003470,07/03/2021,12:44:00,CMNO. ARROYO DE VALDEBEBAS / AUTOV. M-40,9,HORTALEZA,Colisión frontal,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,"444711,11","4483827,56",N,
95,2021S003470,07/03/2021,12:44:00,CMNO. ARROYO DE VALDEBEBAS / AUTOV. M-40,9,HORTALEZA,Colisión frontal,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"444711,11","4483827,56",N,
96,2021S003486,08/03/2021,17:03:00,"PASEO. REINA CRISTINA, 15",15,RETIRO,Alcance,Lluvia débil,Bicicleta,Conductor,De 40 a 44 años,Hombre,2.0,"442150,60","4473176,66",N,
97,2021S003555,09/03/2021,18:30:00,AVDA. MEDITERRANEO / CALL. POZA DE LA SAL,136,VILLA DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,3.0,"451166,52","4468367,96",N,
98,2021S003556,04/03/2021,15:58:00,"PLAZA. BEATA MARIA ANA DE JESUS, 1",1,ARGANZUELA,Colisión lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1.0,"441074,05","4471797,95",N,
99,2021S003640,10/03/2021,7:54:00,CALL. MATEO INURRIA / PASEO. LA HABANA,58,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7.0,"442419,28","4479863,74",N,
100,2021S003640,10/03/2021,7:54:00,CALL. MATEO INURRIA / PASEO. LA HABANA,58,CHAMARTÍN,Caída,Despejado,Bicicleta,Peatón,De 40 a 44 años,Mujer,14.0,"442419,28","4479863,74",N,
101,2021S003661,10/03/2021,17:22:00,"CALL. PRADILLO, 34",34,CHAMARTÍN,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,14.0,"443015,64","4477794,79",N,
102,2021S003666,10/03/2021,14:40:00,"PASEO. LA HABANA, 72",72,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7.0,"442038,79","4478374,86",N,
103,2021S003668,11/03/2021,15:10:00,"CALL. TRAFALGAR, 25",25,CHAMBERÍ,Caída,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,5.0,"440502,39","4476086,53",N,
104,2021S003918,13/03/2021,11:10:00,"PQUE. JUAN CARLOS I, 1",1,BARAJAS,Atropello a persona,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2.0,"448082,90","4478956,10",N,
105,2021S003918,13/03/2021,11:10:00,"PQUE. JUAN CARLOS I, 1",1,BARAJAS,Atropello a persona,Despejado,Bicicleta,Peatón,De 35 a 39 años,Mujer,2.0,"448082,90","4478956,10",N,
106,2021S003930,13/03/2021,22:18:00,CALL. BRAVO MURILLO / CALL. AZUCENAS,309,TETUÁN,Alcance,,Bicicleta,Conductor,De 25 a 29 años,Hombre,,"440884,69","4479363,17",N,
107,2021S003969,14/03/2021,11:00:00,"CALL. ARROYOFRESNO, 1-M-30 CARRIL BICI",1,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,7.0,"436487,03","4480310,76",N,
108,2021S003998,14/03/2021,15:45:00,AVDA. DOCTOR GARCIA TAPIA / CALL. MARROQUINA,53,MORATALAZ,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,,"445210,95","4473677,97",N,
109,2021S004021,15/03/2021,15:30:00,"CALL. GALILEO, 86",86,CHAMBERÍ,Colisión lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Mujer,7.0,"439789,53","4476540,87",N,
110,2021S004021,15/03/2021,15:30:00,"CALL. GALILEO, 86",86,CHAMBERÍ,Colisión lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,14.0,"439789,53","4476540,87",N,
111,2021S004032,14/03/2021,13:00:00,PASEO. TORRECILLA / PASEO. AZUL,4,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7.0,"437791,24","4474711,96",N,
112,2021S004032,14/03/2021,13:00:00,PASEO. TORRECILLA / PASEO. AZUL,4,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14.0,"437791,24","4474711,96",N,
113,2021S004063,16/03/2021,14:20:00,CALL. GRAN VIA / CALL. ISABEL LA CATOLICA,70,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,"439814,58","4474920,04",N,
114,2021S004066,16/03/2021,16:40:00,PASEO. EMBARCADERO / PASEO. AZUL,1,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,6.0,"438498,11","4474461,12",N,
115,2021S004147,17/03/2021,16:05:00,"PASEO. PRADO, 11",11,RETIRO,Alcance,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7.0,"441245,57","4473910,99",N,
116,2021S004190,17/03/2021,22:15:00,PASEO. ESPERANZA / CALL. CAOBA,11,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1.0,"440137,97","4472692,26",N,
117,2021S004219,18/03/2021,15:00:00,CALL. CLAUDIO COELLO / CALL. PADILLA,90,SALAMANCA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7.0,"441845,97","4475871,51",N,
118,2021S004294,19/03/2021,16:20:00,CALL. VIA DE DUBLIN / AUTOV. M-11,3,BARAJAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7.0,"447864,39","4479159,67",N,
119,2021S004316,19/03/2021,22:00:00,CALL. DOCTOR ESQUERDO / CALL. ASTROS,96,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,2.0,"443145,12","4473599,58",N,
120,2021S004356,14/03/2021,12:38:00,PASEO. AZUL / PASEO. EMBARCADERO,2,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,,"438182,49","4474613,47",N,
121,2021S004356,14/03/2021,12:38:00,PASEO. AZUL / PASEO. EMBARCADERO,2,MONCLOA-ARAVACA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1.0,"438182,49","4474613,47",N,
122,2021S004358,18/03/2021,10:30:00,CALL. JOSE DE CADALSO / CALL. MAESTRA JUSTA FREIRE,130,LATINA,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,1.0,"434766,82","4469572,55",N,
123,2021S004358,18/03/2021,10:30:00,CALL. JOSE DE CADALSO / CALL. MAESTRA JUSTA FREIRE,130,LATINA,Colisión fronto-lateral,Despejado,Bicicleta,Peatón,De 18 a 20 años,Hombre,14.0,"434766,82","4469572,55",N,
124,2021S004370,20/03/2021,12:10:00,"AVDA. LA GAVIA, 42",42,VILLA DE VALLECAS,Atropello a persona,Despejado,Bicicleta,Conductor,De 6  a  9 años,Hombre,14.0,"447926,82","4469230,06",N,
125,2021S004370,20/03/2021,12:10:00,"AVDA. LA GAVIA, 42",42,VILLA DE VALLECAS,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Mujer,7.0,"447926,82","4469230,06",N,
126,2021S004374,20/03/2021,13:10:00,"AVDA. GUADALAJARA, 69",69,SAN BLAS-CANILLEJAS,Colisión lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,1.0,"447663,01","4474654,00",N,
127,2021S004392,17/03/2021,18:35:00,"CTRA. SOMONTES AL PALACIO DE LA REAL QUINTA, 1",1,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6.0,"436070,31","4482455,62",N,
128,2021S004468,21/03/2021,18:25:00,"CALL. CLAVEL, 5",5,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7.0,"440656,71","4474643,38",N,
129,2021S004469,21/03/2021,19:30:00,"AVDA. ALBUFERA, 23",23,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1.0,"443382,96","4472076,12",N,
130,2021S004507,21/03/2021,18:10:00,PASEO. YESERIAS / CALL. NAVES,43,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,1.0,"440030,41","4472145,02",N,
131,2021S004513,22/03/2021,18:10:00,CALL. HUESCA / CALL. HERMANO GARATE,20,TETUÁN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,,"440873,01","4478808,03",N,
132,2021S004521,18/03/2021,14:40:00,"CALL. EVANGELIOS, 1",1,USERA,Colisión frontal,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,6.0,"440593,51","4470507,91",N,
133,2021S004548,22/03/2021,11:16:00,"AVDA. CARONDELET, 37",37,HORTALEZA,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7.0,"445883,78","4477878,36",N,
134,2021S004559,20/03/2021,10:30:00,"AUTOV. M-500, 0",0,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2.0,"436146,24","4477414,35",N,
135,2021S004604,23/03/2021,16:50:00,FCO. PI Y MARGALL / AVDA. NICETO ALCALA ZAMORA,5,HORTALEZA,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7.0,"445258,50","4481750,53",N,
136,2021S004655,23/03/2021,19:00:00,"CALL. PUERTO RICO, 15",15,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7.0,"442821,02","4478378,79",N,
137,2021S004692,24/03/2021,9:50:00,CALL. CAMPAÑA / CTRA. COLMENAR VIEJO,1,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Se desconoce,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,"433924,85","4486924,78",N,
138,2021S004736,23/03/2021,19:00:00,"CALL. PALAS DE REY, 4",4,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,2.0,"444014,88","4483897,13",N,
139,2021S004736,23/03/2021,19:00:00,"CALL. PALAS DE REY, 4",4,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Peatón,De 6  a  9 años,Hombre,14.0,"444014,88","4483897,13",N,
140,2021S004752,25/03/2021,19:00:00,"IDB. PARQUE LINEAL DEL MANZANARES, 0",0,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,1.0,"441934,95","4469551,42",N,
141,2021S004775,25/03/2021,14:05:00,AVDA. CERRO MILANO / CALL. CAÑADA DEL SANTISIMO,631,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7.0,"450346,04","4468209,11",N,
142,2021S004777,25/03/2021,8:18:00,"PASEO. CASTELLANA, 156",156,CHAMARTÍN,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7.0,"441528,91","4478647,92",N,
143,2021S004837,26/03/2021,21:00:00,"C/ CAPITAN BLANCO ARGIBAY, 192 (farola 77 parque )",192,TETUÁN,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1.0,"440006,27","4479953,93",N,
144,2021S004858,26/03/2021,23:00:00,AVENIDA DE LOS POBLADOS CON AVENIDA DEL EURO,0,LATINA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7.0,"434739,49","4471242,16",N,
145,2021S004896,27/03/2021,10:40:00,CALL. ALFONSO XII / PASEO. INFANTA ISABEL,66,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,,"441550,46","4473272,11",N,
146,2021S005003,28/03/2021,15:20:00,LUGAR. CAÑADA REAL / CTRA. VALDEMINGOMEZ,0,VILLA DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,6.0,"448734,07","4465324,99",N,
147,2021S005034,29/03/2021,8:30:00,AVDA. ENTREVIAS / CALL. MEJORANA,34,PUENTE DE VALLECAS,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Mujer,6.0,"443043,08","4470759,87",N,
148,2021S005038,28/03/2021,10:45:00,"RONDA. ATOCHA, 27",27,ARGANZUELA,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,"440822,30","4473086,67",N,
149,2021S005113,30/03/2021,20:30:00,"CALL. COMUNEROS DE CASTILLA, 4",4,CARABANCHEL,Colisión frontal,,Bicicleta,Conductor,De 50 a 54 años,Hombre,,"438851,62","4471938,59",N,
150,2021S005122,30/03/2021,22:38:00,PASEO. EDUARDO DATO / CALL. ZURBANO,17,CHAMBERÍ,Alcance,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,6.0,"441214,62","4476052,54",N,
151,2021S005131,25/03/2021,8:35:00,"CALL. SERRANO, 74",74,SALAMANCA,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Mujer,2.0,"441753,81","4475786,69",N,
152,2021S005170,30/03/2021,22:45:00,"CALL. ANTEQUERA, 23",23,USERA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1.0,"441274,64","4468867,85",N,
153,2021S005174,31/03/2021,17:45:00,"CALL. IRUN, 1",1,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,1.0,"439321,88","4474923,89",N,
154,2021S005174,31/03/2021,17:45:00,"CALL. IRUN, 1",1,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7.0,"439321,88","4474923,89",N,
155,2021S005189,31/03/2021,19:20:00,"CÑADA. REAL DE MERINAS, 64",64,VICÁLVARO,Colisión fronto-lateral,,Bicicleta,Conductor,Desconocido,Desconocido,,"453370,93","4470060,59",N,
156,2021S005224,28/03/2021,12:47:00,CALL. ALBERTO DE PALACIO / AVDA. NICETO ALCALA ZAMORA,0,HORTALEZA,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,,"445353,74","4482288,20",N,
157,2021S005246,31/03/2021,19:05:00,CALL. SEVILLA / CALL. ARLABAN,4,CENTRO,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7.0,"440617,64","4474288,82",N,
158,2021S005266,31/03/2021,17:00:00,"CALL. SEGOVIA, 49",49,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Mujer,1.0,"439082,98","4473922,53",N,
159,2021S005274,01/04/2021,22:20:00,CALL. ALCALA / AUTOV. M-30,251,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 18 a 20 años,Mujer,,"444056,00","4475895,72",N,
160,2021S005303,27/03/2021,13:25:00,"CALL. FRANCISCO Y JACINTO ALCANTARA, 1",1,MONCLOA-ARAVACA,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7.0,"438647,77","4475420,18",N,
161,2021S005399,03/04/2021,16:20:00,"CALL. GRAN VIA, 80",80,CENTRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,1.0,"439731,89","4474988,84",N,
162,2021S005406,03/04/2021,19:55:00,"PASEO. ERMITA DEL SANTO, 16",16,LATINA,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,3.0,"438617,09","4473665,96",N,
163,2021S005460,03/04/2021,18:35:00,CALL. CASALARREINA / AVDA. DAROCA,29,VICÁLVARO,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2.0,"447854,39","4473230,05",N,
164,2021S005488,04/04/2021,13:25:00,"CALL. ATOCHA, 36",36,CENTRO,Colisión lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,7.0,"440537,22","4473843,90",N,
165,2021S005489,04/04/2021,14:00:00,CALL. ARTURO SORIA / AUTOV. M-11,348,CIUDAD LINEAL,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1.0,"443708,26","4481541,40",N,
166,2021S005496,03/04/2021,12:10:00,GTA. SIETE HERMANAS / PASEO. CASTAÑOS,0,MONCLOA-ARAVACA,Atropello a animal,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2.0,"436699,76","4474197,06",N,
167,2021S005556,03/04/2021,16:45:00,CALL. SAN ANTONIO DE PADUA / CALL. ANTONIO SALVADOR,36,USERA,Colisión frontal,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7.0,"440486,37","4470806,06",N,
168,2021S005574,06/04/2021,15:20:00,"CALL. PUERTO DE REINOSA, 15",15,VILLA DE VALLECAS,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,7.0,"447662,45","4470035,80",N,
169,2021S005629,06/04/2021,14:25:00,AVDA. LAS FUERZAS ARMADAS / AVDA. LAS FUERZAS ARMADAS,402,BARAJAS,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7.0,"447961,17","4481420,01",N,
170,2021S005632,06/04/2021,14:50:00,CALL. ARGANDA / PASEO. YESERIAS,50,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,1.0,"440226,89","4472081,01",N,
171,2021S005659,06/04/2021,16:35:00,"AVDA. PLANETARIO, 15",15,ARGANZUELA,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,5.0,"441838,08","4471348,15",N,
172,2021S005675,06/04/2021,17:11:00,"AVDA. BURGOS, 109",109,FUENCARRAL-EL PARDO,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2.0,"443475,15","4483055,77",N,
173,2021S005729,08/04/2021,17:00:00,CALL. SANTA ENGRACIA / GTA. PINTOR SOROLLA,71,CHAMBERÍ,Atropello a persona,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,6.0,"440730,77","4476227,74",N,
174,2021S005729,08/04/2021,17:00:00,CALL. SANTA ENGRACIA / GTA. PINTOR SOROLLA,71,CHAMBERÍ,Atropello a persona,Despejado,Bicicleta,Peatón,De 21 a 24 años,Hombre,14.0,"440730,77","4476227,74",N,
175,2021S005738,08/04/2021,20:00:00,AVDA. NICETO ALCALA ZAMORA / AVDA. FRANCISCO PI Y MARGALL,6,HORTALEZA,Colisión lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,6.0,"445109,25","4481690,51",N,
176,2021S005746,09/04/2021,6:45:00,AVDA. RAMON Y CAJAL / PLAZA. VIRGEN GUADALUPANA,1,CHAMARTÍN,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 30 a 34 años,Hombre,3.0,"442577,04","4478123,88",N,
177,2021S005791,08/04/2021,20:15:00,"CALL. FERNAN NUÑEZ, 19",19,CHAMARTÍN,Caída,Despejado,Bicicleta,Conductor,De 18 a 20 años,Mujer,7.0,"443234,54","4478685,95",N,
178,2021S005852,20/03/2021,12:55:00,"ANILLO VERDE KM,58-CAMINO DE LA CAÑADA",0,FUENCARRAL-EL PARDO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 10 a 14 años,Mujer,7.0,"440896,71","4484253,24",N,
